date,runup,drawdown,z
2021-03-15,0.10129816742691514,0.0,1.0
2021-03-16,0.11240750486494534,0.0,1.0
2021-03-17,0.10604895083995071,0.006358554024994613,0.9434330115890904
2021-03-18,0.10540247449621218,0.007005030368733215,0.9376818266969845
2021-03-19,0.0957099853416569,0.01669751952328843,0.8514554740508646
2021-03-22,0.1126925062241025,0.0,1.0
2021-03-23,0.10105672371272571,0.011635782511376765,0.8967475043261738
2021-03-24,0.0946852644514018,0.018007241772700713,0.8402090575846174
2021-03-25,0.0866408615170797,0.02605164470702278,0.7688254030377496
2021-03-26,0.0960293651424228,0.01666314108167961,0.8521362099397898
2021-03-29,0.10223129076381575,0.010461215460286557,0.907170265257184
2021-03-30,0.09611003442864416,0.016582471795458333,0.8528520453482319
2021-03-31,0.10238360931296887,0.010308896911133592,0.9085218950527808
2021-04-01,0.1020689257127032,0.010623580511399212,0.9057294857719025
2021-04-02,0.0983547344267248,0.014337771797377623,0.8727708498303759
2021-04-06,0.10616808058069832,0.006524425643404157,0.9421041747848826
2021-04-07,0.11530266950897086,0.0,1.0
2021-04-08,0.10706808293635482,0.008234586572616016,0.9285828627586515
2021-04-09,0.10697291167523595,0.0063971872172490785,0.9435725356179157
2021-04-12,0.10156322761313258,0.008584380390684095,0.9220647588607949
2021-04-13,0.08297064104559801,0.016651525326451293,0.8328532099546556
2021-04-14,0.08401136243628989,0.009965465077665868,0.8939582731052932
2021-04-15,0.05689418208359802,0.0125056456565562,0.8198029294340665
2021-04-16,0.05298757028625544,0.0,1.0
2021-04-19,0.05937701212514665,0.0,1.0
2021-04-20,0.05405498768824931,0.005322024436897288,0.9103689416759424
2021-04-21,0.049818732939280685,0.009558279185865999,0.8390239110428733
2021-04-22,0.049905205096455234,0.00947180702869147,0.8404802348638207
2021-04-23,0.04006622748523998,0.019310784639906653,0.67477675368363
2021-04-26,0.035013391285900745,0.02436362083924599,0.589679238357503
2021-04-27,0.02997327605316067,0.029403736071986136,0.5047959636296125
2021-04-28,0.032299022728966356,0.02707798939618038,0.5439651065784668
2021-04-29,0.03566706574983612,0.023709946375310736,0.6006881194133159
2021-04-30,0.025484749468825417,0.03389226265632134,0.4292022881702458
2021-05-06,0.03483985467979439,0.024537157445352342,0.586756615613526
2021-05-07,0.04069462500898825,0.018682387116158508,0.6853599322784663
2021-05-10,0.050117063281623,0.009259948843523755,0.8440482518048079
2021-05-11,0.032832582675442985,0.0060808720508198355,0.8437334311847713
2021-05-12,0.04080649489043398,0.0,1.0
2021-05-13,0.035750643566907964,0.005055851323525972,0.8761017985715017
2021-05-14,0.0445240764456541,0.0,1.0
2021-05-17,0.03364068162405756,0.010883394821596542,0.755561581723525
2021-05-18,0.038440134698383366,0.006083941747270844,0.8633561382301357
2021-05-19,0.03309000907094753,0.011434067374706428,0.7431936092225779
2021-05-20,0.026843403059863984,0.01768067338579004,0.6028963473869913
2021-05-21,0.030173416495121116,0.014350659950532828,0.6776876446151728
2021-05-24,0.03431302287600418,0.010211053569649806,0.7706622038053187
2021-05-25,0.0436435626258675,0.0008805138197864082,0.9802238723387972
2021-05-26,0.04533740097948156,0.0,1.0
2021-05-27,0.046691340756424324,0.0,1.0
2021-05-28,0.04722698429652783,0.0,1.0
2021-05-31,0.0494413721429457,0.0,1.0
2021-06-01,0.053356091243916944,0.0,1.0
2021-06-02,0.04996396361638981,0.0033921276275273313,0.9364247352374402
2021-06-03,0.05064253871196583,0.0027135525319511218,0.9491425914326044
2021-06-04,0.04837796948303334,0.004978121760883528,0.9067000290908476
2021-06-07,0.05034993957102013,0.0030061516728968414,0.9436586975767352
2021-06-08,0.05183070436339598,0.001525386880521131,0.9714111951426908
2021-06-09,0.05491116748338424,0.0,1.0
2021-06-10,0.05486763006841134,4.3537414972953156e-05,0.9992071300435175
2021-06-11,0.05175877342220631,0.003152394061177967,0.9425910209952856
2021-06-15,0.04148973910346841,0.013421428379916056,0.7555792565514613
2021-06-16,0.03607045101080787,0.01884071647257636,0.6568873448506182
2021-06-17,0.03553336585619796,0.019377801627186556,0.647106362598281
2021-06-18,0.038619463183229015,0.016291704300155436,0.7033079964091978
2021-06-21,0.04157928233571432,0.013331885147669977,0.7572099491109144
2021-06-22,0.04958556258787496,0.0053256048955092885,0.9030141747191811
2021-06-23,0.05297448149393514,0.0019366859894491375,0.9647305625028796
2021-06-24,0.05406248658672353,0.0008486808966607737,0.9845444754581557
2021-06-25,0.06056768476593909,0.0,1.0
2021-06-28,0.05679810049235291,0.0037695842735859728,0.9377624505847737
2021-06-29,0.04920186706744817,0.01136581769849084,0.81234518469026
2021-06-30,0.05347791914996791,0.00708976561597126,0.882944747791346
2021-07-01,0.038473006927816536,0.012739572627153625,0.7512413407436483
2021-07-02,0.026953836275085304,0.018403972950690912,0.5942490771747373
2021-07-05,0.02443272228382505,0.012584189554376112,0.6600421556130642
2021-07-06,0.030284849769296313,0.006732062068904722,0.8181355025419136
2021-07-07,0.029569956067261222,0.007446955770939813,0.7988228784861886
2021-07-08,0.02038618945007432,0.016630722388126795,0.5507263690494019
2021-07-09,0.026647367208636506,0.010369544629564546,0.7198700779014394
2021-07-12,0.02777951885785813,0.009237392980342778,0.7504547915634084
2021-07-13,0.03505352601533242,0.0019633858228687885,0.9469597617583382
2021-07-14,0.02590926789980958,0.011107643938391509,0.699930561821515
2021-07-15,0.027325783470346712,0.009691128367854334,0.7381972756070592
2021-07-16,0.025113670041647062,0.008573228361296831,0.7455025909851167
2021-07-19,0.01798184293260968,0.011565449089451401,0.6085783739228551
2021-07-20,0.011938757115860434,0.0130955617938806,0.4768956231205866
2021-07-21,0.015104028994837471,0.009930289914903604,0.6033329306578563
2021-07-22,0.022233681469393383,0.002800637440347705,0.8881280752855653
2021-07-23,0.018393264922032197,0.006641053987709006,0.7347220025576617
2021-07-26,0.0018319508612051271,0.023202368048536013,0.07317757945842474
2021-07-27,0.0,0.04232533403303571,0.0
2021-07-28,0.0,0.059329320465082984,0.0
2021-07-29,0.008243378700405765,0.05108594176467734,0.13894274594392522
2021-07-30,0.012982423119172195,0.0463468973459109,0.2188196833775081
2021-08-02,0.02620852216111897,0.03312079830396414,0.44174654210886144
2021-08-03,0.023149747654794033,0.03617957281028906,0.39019067593093854
2021-08-04,0.02713071045679985,0.03219861000828308,0.4572900927251827
2021-08-05,0.02283351665036324,0.03649580381471969,0.3848605794128629
2021-08-06,0.025753034248027676,0.033576286217055266,0.4340692602940581
2021-08-09,0.037951000667811326,0.021378319797271755,0.6396668691013665
2021-08-10,0.044933192531920185,0.014396127933162767,0.7573522194370099
2021-08-11,0.05618834921975893,0.003140971245324102,0.9470587018239548
2021-08-12,0.05827705286528253,0.0010522675998005584,0.9822639532772022
2021-08-13,0.059404440083561674,0.0,1.0
2021-08-16,0.06242618571390475,0.0,1.0
2021-08-17,0.04834526730234249,0.014080918411562308,0.7744389113232986
2021-08-18,0.06334221844302464,0.0,1.0
2021-08-19,0.054257173501753735,0.009085044941271067,0.8565720436608499
2021-08-20,0.05250367807054019,0.010838540372484485,0.828889157359817
2021-08-23,0.06553247098853981,0.0,1.0
2021-08-24,0.07136594414260933,0.0,1.0
2021-08-25,0.07944498382489062,0.0,1.0
2021-08-26,0.07966084810324782,0.0,1.0
2021-08-27,0.0823278527632028,0.0,1.0
2021-08-30,0.08256113418470203,0.0,1.0
2021-08-31,0.0958844121144112,0.0,1.0
2021-09-01,0.10076674759755136,0.0,1.0
2021-09-02,0.11681947005143327,0.0,1.0
2021-09-03,0.11856523557320632,0.0,1.0
2021-09-06,0.12570684832057352,0.0,1.0
2021-09-07,0.14105811838005336,0.0,1.0
2021-09-08,0.15322523806555677,0.0,1.0
2021-09-09,0.1624786662246031,0.0,1.0
2021-09-10,0.15457762941215633,0.007901036812446725,0.9513718508648717
2021-09-13,0.1698892202386598,0.0,1.0
2021-09-14,0.14911049945482338,0.0207787207838366,0.8776925295516296
2021-09-15,0.15973868090429644,0.010150539334363369,0.9402520105742794
2021-09-16,0.14934500349585583,0.020544216742804166,0.8790728645764359
2021-09-17,0.14509796490368496,0.024791255334974765,0.8540739942172428
2021-09-22,0.158804854339786,0.011084365898873764,0.9347553312487838
2021-09-23,0.16620711271123764,0.0036821075274220518,0.9783264204624083
2021-09-24,0.1348782714997928,0.026767570038461218,0.8344060708043233
2021-09-27,0.1012286407810846,0.05567815633840291,0.6451514060541116
2021-09-28,0.10661000214359205,0.040445701444704454,0.7249633951095295
2021-09-29,0.08035817704043116,0.0666975265478654,0.5464471970798586
2021-09-30,0.09212633953358551,0.054929364054711036,0.626472399815966
2021-10-08,0.11158438862058359,0.03547131496771285,0.758789940803521
2021-10-11,0.10952143246243608,0.03461475352819605,0.7598468886193105
2021-10-12,0.08464898299791276,0.04728923657293589,0.6415804554074466
2021-10-13,0.0707285612724212,0.054227466434318354,0.5660276064345988
2021-10-14,0.06700954215461725,0.05453441078169993,0.5513194242557409
2021-10-15,0.060235850022509606,0.06130810291380774,0.49558903234017765
2021-10-18,0.06718709988165879,0.05435685305465859,0.5527802762582626
2021-10-19,0.06930632874672939,0.05223762418958805,0.5702161816560485
2021-10-20,0.06378575656369345,0.05775819637262367,0.5247958045030341
2021-10-21,0.06175318488156395,0.05563235728655565,0.5260714713326538
2021-10-22,0.05247656875128837,0.0649089734168311,0.4470445659835304
2021-10-25,0.05379675391480585,0.06358878825331385,0.4582911397875395
2021-10-26,0.03361926706428835,0.07073748218583166,0.3221570938714315
2021-10-27,0.012990567847232475,0.08553270824881797,0.13185277999249595
2021-10-28,0.0,0.10041399109813882,0.0
2021-10-29,0.007624689332804045,0.0927893017653346,0.07593253937443965
2021-11-01,0.01511843680432268,0.0852955542938161,0.15056105866309807
2021-11-02,0.0,0.1031768387004277,0.0
2021-11-03,0.00533015261665577,0.0978466860837718,0.05166035986169134
2021-11-04,0.011257114438388014,0.09191972426203968,0.10910505284110193
2021-11-05,0.0068382557361327525,0.09633858296429502,0.06627704262181858
2021-11-08,0.012468635526216148,0.09070820317421156,0.12084723357747595
2021-11-09,0.016245517093620734,0.08693132160680686,0.1574531386912265
2021-11-10,0.019158588977915544,0.0840182497225122,0.18568691597095927
2021-11-11,0.03361450082204625,0.0695623378783815,0.3257950257581103
2021-11-12,0.03484624654812157,0.06833059215230616,0.3377332256641152
2021-11-15,0.04091559425844651,0.06226124444198111,0.3965579365854027
2021-11-16,0.03652013510676658,0.06665670359366094,0.35395671709619125
2021-11-17,0.04317146871169573,0.05632326246130997,0.4339070843523094
2021-11-18,0.0353545023599973,0.06414022881300822,0.35534044811399546
2021-11-19,0.046363883597661935,0.05313084757534353,0.4659933551359874
2021-11-22,0.04560703754529657,0.053887693627709024,0.45838645933916994
2021-11-23,0.0498413833529904,0.0496533478200152,0.5009449522138425
2021-11-24,0.051882254320159096,0.04761247685284639,0.5214573044068447
2021-11-25,0.050596234176588595,0.025813034485377907,0.6621740406968899
2021-11-26,0.04437578856028364,0.024186296611948054,0.6472351074038842
2021-11-29,0.03873000678251982,0.02983207838971194,0.5648895695810286
2021-11-30,0.04665584647701806,0.021906238695213638,0.6804904833307801
2021-12-01,0.06037564053504993,0.008186444637181746,0.8805980795855763
2021-12-02,0.05926370719838363,0.009298377973847936,0.8643801752748634
2021-12-03,0.06513083631093246,0.0034312488612992026,0.9499541349613315
2021-12-06,0.059158283192763464,0.0059725531181689055,0.9082991489675314
2021-12-07,0.06252575724856671,0.002605079062365617,0.9600023704604519
2021-12-08,0.06694220595755423,0.0,1.0
2021-12-09,0.07453228025740909,0.0,1.0
2021-12-10,0.07430584253825326,0.00022643771915577235,0.9969618839196421
2021-12-13,0.07673882825801637,0.0,1.0
2021-12-14,0.076445566515128,0.0002932617428883575,0.9961784438263466
2021-12-15,0.08257211005014183,0.0,1.0
2021-12-16,0.09406222358071625,0.0,1.0
2021-12-17,0.09383383696432988,0.0002283866163865713,0.9975719623915695
2021-12-20,0.09269515284452559,0.0013670707361907466,0.9854663149120897
2021-12-21,0.11027653131673625,0.0,1.0
2021-12-22,0.1066267691035673,0.003649762213169114,0.9669035453909386
2021-12-23,0.10303831997837493,0.007238211338361537,0.93436308476577
2021-12-24,0.09202446123495032,0.018252070081785997,0.8344881738312716
2021-12-27,0.09772595377616124,0.012550577540575038,0.8861899500218476
2021-12-28,0.09375372703505477,0.011192651665025678,0.8933488529698349
2021-12-29,0.09147553802010461,0.011962737560499112,0.8843490236727969
2021-12-30,0.1003796613275144,0.003058614253089233,0.9704305370916028
2021-12-31,0.0988555120786784,0.0,1.0
2022-01-04,0.11046440388112223,0.0,1.0
2022-01-05,0.1053899631287324,0.0021613688680951365,0.9799038391439087
2022-01-06,0.09572255913194226,0.0,1.0
2022-01-07,0.093878153545945,0.0006126598599219728,0.9935161965715079
2022-01-10,0.10022987592595146,0.0,1.0
2022-01-11,0.10098999539728153,0.0,1.0
2022-01-12,0.10534483863762621,0.0,1.0
2022-01-13,0.10415443653176452,0.00119040210586188,0.9886999484620531
2022-01-14,0.08183359206249731,0.020135742152606332,0.8025313952709536
2022-01-17,0.09031437855940169,0.011654955655701831,0.8857013655584355
2022-01-18,0.08918730915923374,0.012782025055870035,0.8746483425212288
2022-01-19,0.09703369703575469,0.004935637179349043,0.951596848039261
2022-01-20,0.08826492406651601,0.01370441014858774,0.8656026318689267
2022-01-21,0.07995806007709653,0.022011274138007166,0.7841382969945208
2022-01-24,0.07437404096603527,0.027595293249068613,0.7293765477485962
2022-01-25,0.030136824891551266,0.06390666962905432,0.320456242562829
2022-01-26,0.027255461199532243,0.05428559660532776,0.334254447186087
2022-01-27,0.006573354421660148,0.07496770338319986,0.08061404399966421
2022-01-28,0.011313221583928026,0.07022783622093177,0.1387426394565826
2022-02-07,0.03447819032787151,0.047062867476988485,0.42283226703267696
2022-02-08,0.05492854126987443,0.02324504247918242,0.7026483709151576
2022-02-09,0.05888498132718723,0.016082722056012536,0.7854713252478177
2022-02-10,0.06629047302057708,0.008677230362623004,0.884253752335602
2022-02-11,0.061888694215465404,0.013079009167734489,0.8255380840349251
2022-02-14,0.05295081699657233,0.02201688638662764,0.7063150477734715
2022-02-15,0.04630066948084696,0.02866703390235286,0.6176082151560599
2022-02-16,0.05758589087055431,0.01738181251264565,0.7681426570612957
2022-02-17,0.05167489689194388,0.023292806491255875,0.6892954507063667
2022-02-18,0.06408062783602071,0.01088707554717924,0.8547764563157338
2022-02-21,0.0722557877437319,0.0027119156394680827,0.9638255473079382
2022-02-22,0.0628699631777222,0.012097740205477695,0.8386273066997971
2022-02-23,0.06360819872837709,0.011359504654822947,0.8484746878698092
2022-02-24,0.041624788086083,0.033342915297116846,0.5552362711888951
2022-02-25,0.0442177130232054,0.030749990359994355,0.5898234976892006
2022-02-28,0.042903383643259733,0.03206431973994018,0.5722915563246971
2022-03-01,0.05311243714916125,0.021855266234038474,0.7084709115027227
2022-03-02,0.05963062344070947,0.015337079942490542,0.795417503133389
2022-03-03,0.0698212864171829,0.005146416966016864,0.9313515456154393
2022-03-04,0.05761605649660209,0.017351646886597818,0.7685450386828006
2022-03-07,0.04773861656410291,0.027229086819096922,0.6367891026364437
2022-03-08,0.020013567829424185,0.054954135553775756,0.26696253087978644
2022-03-09,0.006774961013255692,0.06819274236994426,0.0903717295249829
2022-03-10,0.017797179065270414,0.0571705243179294,0.2373979495450136
2022-03-11,0.023867322305464473,0.051100381077735464,0.3183680602227582
2022-03-14,0.0,0.07500202516410145,0.0
2022-03-15,0.0,0.12986723108130577,0.0
2022-03-16,0.030561381313485278,0.09811544766195866,0.23750493042781978
2022-03-17,0.04170932380037414,0.08544599164146359,0.32801871990520487
2022-03-18,0.06326660867218023,0.0638887067696575,0.4975537865038689
2022-03-21,0.06949964782392236,0.05765566761791518,0.5465728867285331
2022-03-22,0.08032162524534614,0.046833690196491556,0.6316812235984439
2022-03-23,0.07872929304338024,0.048426022398457474,0.6191584895197866
2022-03-24,0.0720413596865553,0.05511395575528224,0.5665619202486893
2022-03-25,0.07367224432325702,0.05348307111858052,0.579387846015416
2022-03-28,0.08122751041788295,0.04592780502395467,0.6388054650773715
2022-03-29,0.07707423128315909,0.05008108415867862,0.6061424252328148
2022-03-30,0.09068066545666068,0.03647464998517706,0.7131488380298111
2022-03-31,0.09880977447010472,0.028345540971732943,0.7770793861566996
2022-04-01,0.10423794798205675,0.022917367459781058,0.8197687027070159
2022-04-06,0.12115511136638349,0.0060002040754542265,0.9528120074681519
2022-04-07,0.10108550146570658,0.026069813976131204,0.7949766088382219
2022-04-08,0.10605111878062684,0.02110419666121094,0.834028199388454
2022-04-11,0.0867683244802602,0.04038699096157739,0.6823806317396861
2022-04-12,0.10146456871061639,0.02569074673122142,0.7979577444957648
2022-04-13,0.09122634065191182,0.0359289747899258,0.7174402449077314
2022-04-14,0.10018329727912965,0.026972018162707903,0.7878813160976723
2022-04-15,0.08938149134058862,0.03777382410124918,0.702931615796059
2022-04-18,0.08276465604759001,0.04439065939424782,0.6508941899911956
2022-04-19,0.08957927581217978,0.037576039629657824,0.7044870715857288
2022-04-20,0.07871831458859742,0.04600249952669135,0.6311561959163624
2022-04-21,0.0503148476554727,0.07440596645981619,0.4034198141856489
2022-04-22,0.05443194009237693,0.07028887402291188,0.43643028213447516
2022-04-25,0.0,0.1306414989796922,0.0
2022-04-26,0.0,0.1545793656487017,0.0
2022-04-27,0.012492921763264483,0.14208644388543726,0.08081881893380255
2022-04-28,0.008090405745092013,0.14648895990360966,0.05233819993464286
2022-04-29,0.03703807466305144,0.11754129098565015,0.2396055547751728
2022-05-05,0.04639479148401184,0.10461887141578449,0.30722247638478023
2022-05-06,0.028274444323735614,0.12273921857606077,0.18723103446935688
2022-05-09,0.04088871967665566,0.11012494322314066,0.27076172375069785
2022-05-10,0.0518224004312425,0.09919126246855368,0.34316365444117997
2022-05-11,0.05102399768368357,0.09998966521611272,0.3378766974054531
2022-05-12,0.05379029344502385,0.09722336945477249,0.35619487940449385
2022-05-13,0.06398360727178438,0.08703005562801192,0.42369416146299366
2022-05-16,0.06614539316151119,0.08486826973828519,0.43800932903270684
2022-05-17,0.0628930966004502,0.08812056629934603,0.41647288988799874
2022-05-18,0.06591447043729726,0.08509919246249897,0.43648017783022863
2022-05-19,0.06996986006071382,0.08104380283908241,0.4633346328877652
2022-05-20,0.08093283557861725,0.0700808273211791,0.5359305510807949
2022-05-23,0.08706145347704677,0.06395220942274947,0.5765137524994386
2022-05-24,0.05836967223488865,0.09264399066490772,0.38651914743382704
2022-05-25,0.07716028262850727,0.07385338027128903,0.5109490171078511
2022-05-26,0.08345420775701036,0.06755945514278604,0.5526268693474813
2022-05-27,0.08716594585229774,0.06384771704749874,0.5772056923758997
2022-05-30,0.09124206206520288,0.059771600834593513,0.60419739719674
2022-05-31,0.09621874893024912,0.05479491396954731,0.6371526064770318
2022-06-01,0.09974359906853718,0.05127006383125906,0.6604938728936146
2022-06-02,0.10065898374111755,0.05035467915867875,0.6665554745725815
2022-06-06,0.1050946657399722,0.04591899715982412,0.6959281943230976
2022-06-07,0.10407305964122224,0.03183661067281758,0.7657516893444426
2022-06-08,0.10700686229230841,0.028902808021731174,0.7873381051182972
2022-06-09,0.09914007077141916,0.03218304947261004,0.7549323423567277
2022-06-10,0.11183045298222577,0.019492667261803542,0.8515671328431614
2022-06-13,0.10460806818684755,0.02543378062569508,0.8044184940621825
2022-06-14,0.11669909456768263,0.013342754244859999,0.8973964583962983
2022-06-15,0.12111627657649998,0.0,1.0
2022-06-16,0.1155274785069106,0.0055887980695894755,0.9538559289670744
2022-06-17,0.11627029210661952,0.004845984469880561,0.9599889906884669
2022-06-20,0.11951098625592335,0.0016052903205767796,0.9867458745764626
2022-06-21,0.12088286725567436,0.0002334093208256453,0.9980728492699474
2022-06-22,0.10947727668108694,0.011638999895412925,0.9039022646302913
2022-06-23,0.1266240763150154,0.0,1.0
2022-06-24,0.1292446769481159,0.0,1.0
2022-06-27,0.12822286936102198,0.0,1.0
2022-06-28,0.13937147242625625,0.0,1.0
2022-06-29,0.10741592947016709,0.011771504377445603,0.9012353568036704
2022-06-30,0.1111408072990954,0.00804662654851706,0.9324876265160209
2022-07-01,0.11017387490761944,0.009013558939993121,0.9243749223469528
2022-07-04,0.09909336410342315,0.007479794391269424,0.9298154010173029
2022-07-05,0.08705860551423919,0.009379274973425377,0.9027428337703348
2022-07-06,0.07355789650827844,0.022879983979385926,0.7627489958957303
2022-07-07,0.07631263246210059,0.017358952264223893,0.8146828377576758
2022-07-08,0.07607598595252713,0.01301621998393234,0.8539016982785732
2022-07-11,0.07291334485931514,0.016178861077144332,0.8184031823313132
2022-07-12,0.06999732440542764,0.01909488153103188,0.7856728169392244
2022-07-13,0.07700347996751246,0.012088725968947138,0.8643121938459039
2022-07-14,0.06807336089061587,0.02101884504584353,0.7640776224484308
2022-07-15,0.044482008420593695,0.0446101975158657,0.499280581876245
2022-07-18,0.07209285424807917,0.016999351688380133,0.8091937278946252
2022-07-19,0.08005172767702995,0.00904047825942947,0.8985267211154572
2022-07-20,0.06743244058695592,0.0028691549558848423,0.9591879112596182
2022-07-21,0.053717450484472455,0.010290219929865395,0.8392345813672925
2022-07-22,0.05387053164000459,0.0064254006790459605,0.8934355862507187
2022-07-25,0.04406245804232858,0.012157358063816638,0.7837531513645817
2022-07-26,0.048581854043406626,0.002661275197692403,0.948065716573024
2022-07-27,0.04660965347303311,0.0017121539268959572,0.9645676761896437
2022-07-28,0.05100705967199369,0.0,1.0
2022-07-29,0.04531218374659342,0.00569487592540018,0.8883512211442554
2022-08-01,0.04407386809903583,0.006933191572957719,0.8640738827616733
2022-08-02,0.009461641154930688,0.0415454185170631,0.18549669821735967
2022-08-03,0.0006775593429742456,0.050329500329019186,0.013283638526340593
2022-08-04,0.012399779441968288,0.03792972088705102,0.24637199576604463
2022-08-05,0.021153699407473497,0.029175800921545734,0.42030418083202375
2022-08-08,0.028540869080963094,0.02178863124805626,0.5670803185881579
2022-08-09,0.02934440786577967,0.020985092463239614,0.5830458811223305
2022-08-10,0.03065733306859789,0.019672167260421453,0.6091324743576139
2022-08-11,0.04660606917508495,0.003723431153934319,0.9260189127729639
2022-08-12,0.048792939880076526,0.0015365604489427098,0.9694699840273051
2022-08-15,0.04893671115632198,0.0013927891726973226,0.9723265845360627
2022-08-16,0.055424824560373884,0.0,1.0
2022-08-17,0.06180809981411572,0.0,1.0
2022-08-18,0.05748465510894323,0.004323444705172405,0.9300505157386343
2022-08-19,0.05569611193642249,0.006111987877693273,0.9011134803355108
2022-08-22,0.06005198146926434,0.0017561183448512566,0.9715875694264556
2022-08-23,0.06383460379865391,0.0,1.0
2022-08-24,0.04558184849515207,0.018252755303501695,0.7140617436731606
2022-08-25,0.05214425773022179,0.01169034606843221,0.8168650642008259
2022-08-26,0.04709443109767901,0.016740172700975067,0.7377570830739921
2022-08-29,0.05312364396952078,0.01071095982913317,0.8322076242077494
2022-08-30,0.05272724911193472,0.011107354686719237,0.8259979066878229
2022-08-31,0.038403534618676294,0.02543106917997762,0.6016099784970564
2022-09-01,0.03673896582211106,0.027095637976542807,0.5755337017206614
2022-09-02,0.044396005360018184,0.019438598438635685,0.6954849363528813
2022-09-05,0.05533658516241814,0.008498018636235866,0.8668744202902838
2022-09-06,0.06598961752313226,0.0,1.0
2022-09-07,0.065857009368846,0.00013260815428611092,0.9979904694213507
2022-09-08,0.06048937986137627,0.0055002376617558375,0.9166499539139202
2022-09-09,0.0647375981168158,0.0012520194063163625,0.9810270243515584
2022-09-13,0.06404348005608841,0.0019461374670437855,0.9705084293546394
2022-09-14,0.05559576623990069,0.010393851283231654,0.8424926272744626
2022-09-15,0.046503694300460446,0.019485923222671734,0.7047122872648703
2022-09-16,0.01711298719197676,0.04887663033115562,0.25932847975634765
2022-09-19,0.01014330408888705,0.0558463134342451,0.15371060584388738
2022-09-20,0.016898658578401168,0.04909095894473106,0.25608056559014686
2022-09-21,0.025758893162948198,0.04023072436018394,0.39034766573572915
2022-09-22,0.0213699709609325,0.04461964656219989,0.3238383819006277
2022-09-23,0.011965018733456444,0.054024598789675665,0.1813166856022799
2022-09-26,0.0,0.07951063288029189,0.0
2022-09-27,0.015620746936835092,0.0638898859434566,0.19646110678496448
2022-09-28,1.1816629543037228e-05,0.07949881625074882,0.00014861697253533234
2022-09-29,0.0,0.08986705615111973,0.0
2022-09-30,0.0,0.09059026728772449,0.0
2022-10-10,0.0,0.09964256308497796,0.0
2022-10-11,0.003479618695026637,0.0961629443899513,0.03492100752224852
2022-10-12,0.022486587344644232,0.07715597574033374,0.22567251030533045
2022-10-13,0.02417510093839467,0.0754674621465834,0.24261821645211434
2022-10-14,0.03789270349561341,0.061749859589364596,0.38028631864173784
2022-10-17,0.048511465029090345,0.05113109805588771,0.48685484924467837
2022-10-18,0.04838568475328208,0.05125687833169604,0.4855925345077418
2022-10-19,0.04122117043957468,0.05842139264540329,0.41369038655117807
2022-10-20,0.03859420199823004,0.06104836108674806,0.38732646775972407
2022-10-21,0.04020364083011304,0.0594389222548649,0.40347858972501804
2022-10-24,0.021132304099578423,0.07851025898539948,0.21208109712669893
2022-10-25,0.01932393246118562,0.0803186306237924,0.19393251099638636
2022-10-26,0.027750015754713194,0.07189254733026491,0.27849560364125886
2022-10-27,0.028363736925931592,0.07127882615904657,0.28465483070464725
2022-10-28,0.0,0.10005258523794794,0.0
2022-10-31,0.0,0.10079165258071139,0.0
2022-11-01,0.019886859456013553,0.08090479312469777,0.19730661167688143
2022-11-02,0.027912963077485694,0.07287868950322571,0.27693724988915824
2022-11-03,0.02488393222853244,0.075907720352179,0.24688485198321367
2022-11-04,0.04106082428740026,0.059730828293311146,0.4073831833893168
2022-11-07,0.04951811722714697,0.05127353535356449,0.4912918476804821
2022-11-08,0.050599673188565036,0.05019197939214641,0.5020224581400338
2022-11-09,0.051347581632178264,0.04931146279424703,0.5101139388394428
2022-11-10,0.05400947004025858,0.04553016313413652,0.5425926168085539
2022-11-11,0.06722042517007974,0.03231920800431528,0.6753131695021268
2022-11-14,0.07198927545143555,0.026856239662232044,0.7283008780788014
2022-11-15,0.08333569031192016,0.007062110985559768,0.921877403164709
2022-11-16,0.08092340008885952,0.0024122902230605202,0.9710533360432789
2022-11-17,0.08414219456508282,0.0,1.0
2022-11-18,0.07799292522789525,0.006149269337187573,0.926918125097971
2022-11-21,0.07590173122827,0.008240463336812874,0.902065029568025
2022-11-22,0.0777612204801218,0.0063809740849609334,0.9241643967340862
2022-11-23,0.07677294147709285,0.007369253087990026,0.9124190529367522
2022-11-24,0.07717976812314299,0.006962426441939755,0.9172540426604345
2022-11-25,0.08410446489263304,3.772967244990162e-05,0.9995515962871551
2022-11-28,0.07835684453113263,0.0057853500339503155,0.9312431763415036
2022-11-29,0.1041604346387818,0.0,1.0
2022-11-30,0.1042186239558377,0.0,1.0
2022-12-01,0.10452419824212773,0.0,1.0
2022-12-02,0.1061890786480492,0.0,1.0
2022-12-05,0.12656826913831282,0.0,1.0
2022-12-06,0.11976485027110322,0.006803418867209491,0.9462470419045174
2022-12-07,0.1167093595171705,0.009858909621142527,0.9221059931666697
2022-12-08,0.1162710231256536,0.010297246012659286,0.9186427523836443
2022-12-09,0.11572713300814379,0.010841136130169203,0.9143455448669993
2022-12-12,0.10579605833621722,0.020772210802095785,0.8358813710299218
2022-12-13,0.11154727194880279,0.015020997189510246,0.8813209875447108
2022-12-14,0.10769187885158842,0.01887639028672448,0.8508600108444518
2022-12-15,0.10513778338381409,0.021430485754498917,0.8306804232972498
2022-12-16,0.10587315460832492,0.020695114529987894,0.8364904989940848
2022-12-19,0.08229954658471192,0.04426872255360111,0.650238382376672
2022-12-20,0.07445456147968428,0.052113707658628765,0.5882561402362293
2022-12-21,0.07149492619036323,0.0550733429479496,0.5648724334867385
