date,000312.OF,002236.OF,003194.OF,004195.OF,004409.OF,004744.OF,005562.OF,164304.OF,690008.OF
2016-10-18,-0.4278431029950191,,,,,,,0.38062085406275853,0.41589809981980785
2016-10-19,-0.42718059347210885,,,,,,,0.376307444492338,0.42183242517954794
2016-10-20,-0.4276374784404513,,,,,,,0.3672920475504984,0.43249258712082117
2016-10-21,-0.42223850890173154,,,,,,,0.37176753833889215,0.43606617956053184
2016-10-24,-0.42030275483410906,,,,,,,0.37208381681587055,0.4511430636416998
2016-10-25,-0.40807829146878394,,,,,,,0.3643895013523308,0.4598932705834828
2016-10-26,-0.4073692561158316,,,,,,,0.36497758688068455,0.4716501238911399
2016-10-27,-0.40473194521555406,,,,,,,0.35583263180081987,0.4638583772741373
2016-10-28,-0.40051631041567176,,,,,,,0.3530547139089913,0.4110736958960611
2016-10-31,-0.3858332964334829,,,,,,,0.33579206961778596,0.4104741164138567
2016-11-01,-0.3879679704767868,,,,,,,0.3376957365143477,0.40579791668841186
2016-11-02,-0.39030383559626364,,,,,,,0.3397330375406335,0.39895374342607137
2016-11-03,-0.3863872883101478,,,,,,,0.3386488783320808,0.3996136845652789
2016-11-04,-0.3814476998022086,,,,,,,0.33980586266528573,0.40796175235669246
2016-11-07,-0.3832854985307388,,,,,,,0.3424114092499889,0.42663321554046785
2016-11-08,-0.3811937140550669,,,,,,,0.35183806256761496,0.512935647143262
2016-11-09,-0.382487263514768,,,,,,,0.3505591650632593,0.5286406415829455
2016-11-10,-0.3682869694064033,,,,,,,0.35476951546971985,0.48581012406027685
2016-11-11,-0.3695002263751077,,,,,,,0.3492168555094348,0.43190446511121094
2016-11-14,-0.36681699507468624,,,,,,,0.34587834034634424,0.4575854960635297
2016-11-15,-0.3632347235885011,,,,,,,0.3416286300271429,0.44339512023005373
2016-11-16,-0.35458699612202715,,,,,,,0.33247803426031236,0.42627347679489747
2016-11-17,-0.35292227779763125,,,,,,,0.33091280986049376,0.4209845105241575
2016-11-18,-0.35482792446179984,,,,,,,0.32893966574926387,0.41492270968064754
2016-11-21,-0.3567703680168016,,,,,,,0.3299102669027458,0.4137363554661195
2016-11-22,-0.35693771145785486,,,,,,,0.3301677104566878,0.41100459248429017
2016-11-23,-0.3635270717015425,,,,,,,0.3195489819956127,0.47226271249561697
2016-11-24,-0.35561879137151325,,,,,,,0.3220040575302508,0.4869065219148878
2016-11-25,-0.35473263881960276,,,,,,,0.3234014114181585,0.49798415605423785
2016-11-28,-0.3541492166276292,,,,,,,0.32336112374714177,0.4963323357963499
2016-11-29,-0.33947847099079415,,,,,,,0.30629100568198603,0.5959334099164372
2016-11-30,-0.32753751520377705,,,,,,,0.2843886094315575,0.5629918160078085
2016-12-01,-0.3264225708841423,,,,,,,0.2825194954885629,0.5785411420432369
2016-12-02,-0.3234441765177997,,,,,,,0.2609119452803521,0.5770257594733993
2016-12-05,-0.3080102881927383,,,,,,,0.26002961159805904,0.6068699532616575
2016-12-06,-0.3061129263289338,,,,,,,0.26232174694038124,0.6117803167380996
2016-12-07,-0.30102187559696325,,,,,,,0.26535448245557536,0.62285553194144
2016-12-08,-0.28914749378184734,,,,,,,0.2677793538671319,0.6238083934506718
2016-12-09,-0.2892208721254441,,,,,,,0.26779084131990416,0.6252170997600572
2016-12-12,-0.30349028386260846,,,,,,,0.23714242806552943,0.611673551798988
2016-12-13,-0.3067047527857854,,,,,,,0.20198213055412007,0.627305818789663
2016-12-14,-0.30522305333233996,,,,,,,0.20063252128626535,0.6290857868849711
2016-12-15,-0.30295833040712955,,,,,,,0.2009352666351443,0.6231902667007533
2016-12-16,-0.3038472370161967,,,,,,,0.2033154115431549,0.6287698330113981
2016-12-19,-0.31040059242387336,,,,,,,0.20724756165582658,0.6345859084088147
2016-12-20,-0.30877325693025715,,,,,,,0.2048078880636016,0.6164917960611841
2016-12-21,-0.307062689777801,,,,,,,0.205632597757498,0.6121930523381197
2016-12-22,-0.30860955715408095,,,,,,,0.21026190732842365,0.6109181140965921
2016-12-23,-0.3141266423707759,,,,,,,0.2225628076436741,0.6077012225675035
2016-12-26,-0.31156459868039393,,,,,,,0.2079229863901963,0.5742203819316888
2016-12-27,-0.3102216878370869,,,,,,,0.21364123713022207,0.589713836371573
2016-12-28,-0.30854147400573434,,,,,,,0.21056181742738317,0.5839576611938874
2016-12-29,-0.31139735699551857,,,,,,,0.21397942649533205,0.5841590825804324
2016-12-30,-0.3124572012324839,,,,,,,0.21295909856452708,0.5867140753593801
2017-01-03,-0.32139375558874816,,,,,,,0.2058104650940504,0.5824335301876561
2017-01-04,-0.32502553395844236,,,,,,,0.20214613670750153,0.566635556617316
2017-01-05,-0.3268854227934946,,,,,,,0.20397419879795112,0.5721922663111497
2017-01-06,-0.3260176724552065,,,,,,,0.21044909555408842,0.5662146014389029
2017-01-09,-0.3261965176397214,,,,,,,0.21552160076788038,0.5741762620336066
2017-01-10,-0.32592501382729155,,,,,,,0.21577785881325703,0.56934466596934
2017-01-11,-0.3245163004409079,,,,,,,0.216714114709237,0.5843818295760664
2017-01-12,-0.32415454271717375,,,,,,,0.21824196001506802,0.577910167289664
2017-01-13,-0.3163899245525952,,,,,,,0.196446770932753,0.5753120614405306
2017-01-16,-0.31648102865701505,,,,,,,0.18111703334754095,0.4864470444485486
2017-01-17,-0.30318608876967185,,,,,,,0.1274482302057786,0.4230621532665609
2017-01-18,-0.30255801008263966,,,,,,,0.12869947933190973,0.4225710089718933
2017-01-19,-0.30040230121060346,,,,,,,0.13210820111852062,0.41448924723454195
2017-01-20,-0.30030992354841396,,,,,,,0.1317409271634472,0.4152541336144584
2017-01-23,-0.30067950672456567,,,,,,,0.1319454582074642,0.42339235967493183
2017-01-24,-0.29936445436731,,,,,,,0.13193079185962672,0.4252869509859495
2017-01-25,-0.3020892529399903,,,,,,,0.12272447059706743,0.43123763434625845
2017-01-26,-0.301949374950226,,,,,,,0.12308797510935827,0.43070872682029115
2017-02-03,-0.3050456034931788,0.6147712034005265,,,,,,0.12491813124956726,0.4141673124328702
2017-02-06,-0.3050779865022631,0.6523523890359515,,,,,,0.12116900956870394,0.40689551624837456
2017-02-07,-0.3063063741301425,0.6733486235142843,,,,,,0.12179519537774584,0.4045900923169825
2017-02-08,-0.3064116301079068,0.6721986296262332,,,,,,0.12179729006214403,0.4046803770628935
2017-02-09,-0.30801636175527225,0.6746919006249582,,,,,,0.12787663917556602,0.39869273013118844
2017-02-10,-0.3094747341698291,0.6506515089591726,,,,,,0.12706791201045423,0.39998878849228886
2017-02-13,-0.300214802862651,0.648657665738022,,,,,,0.12850918049091611,0.36575005808937894
2017-02-14,-0.29507535662448503,0.6549798986931881,,,,,,0.12364215268502327,0.3669413608466194
2017-02-15,-0.2848675589039157,0.6442399405439853,,,,,,0.1194700415009837,0.3936313555691024
2017-02-16,-0.271089469648623,0.574053035090276,,,,,,0.1172922664999921,0.4584058144865323
2017-02-17,-0.2652357995938749,0.5727038518734937,,,,,,0.11529036434609173,0.4939920498770596
2017-02-20,-0.265466452979853,0.5604500576733418,,,,,,0.11375611811237414,0.48925674277157594
2017-02-21,-0.269419621541993,0.5819816701417316,,,,,,0.11375617342929933,0.49548224518713624
2017-02-22,-0.26919976389391514,0.5558364386710739,,,,,,0.11508638936773344,0.4698083903718257
2017-02-23,-0.255335309637876,0.5416276195355373,,,,,,0.1139793058007749,0.3600562727475326
2017-02-24,-0.25345853516450195,0.5484568318631914,,,,,,0.1138041844257185,0.3412631008211182
2017-02-27,-0.2533432993103172,0.5484008484355886,,,,,,0.11875569597376255,0.348623896858765
2017-02-28,-0.25297705904568174,0.554429231956609,,,,,,0.11691431373676739,0.34840647605220204
2017-03-01,-0.25005069597228946,0.5551269222893432,,,,,,0.11577967728553754,0.35246128428204543
2017-03-02,-0.2388304363700743,0.5536045120611329,,,,,,0.11453512166446128,0.3524668796116354
2017-03-03,-0.23868894605964147,0.5705856457350608,,,,,,0.11669813351093417,0.3571373703851848
2017-03-06,-0.22795587557655037,0.5576147783452468,,,,,,0.11631149891010577,0.36870463900787065
2017-03-07,-0.21570899395552773,0.5756902881435703,,,,,,0.11738839839456205,0.3792611716544502
2017-03-08,-0.2144240583601532,0.5836786456761155,,,,,,0.11566156029064403,0.36974521706466074
2017-03-09,-0.20797789816552234,0.598965232399899,,,,,,0.1138190041271623,0.3643770189613691
2017-03-10,-0.20832906538283424,0.6039032293606628,,,,,,0.11385216631911305,0.3604398602458926
2017-03-13,-0.20680102858007557,0.5886082835899955,,,,,,0.10926659335901698,0.36166613662556835
2017-03-14,-0.2162536902447135,0.5820248626490064,,,,,,0.10748584100746647,0.35253037887434274
2017-03-15,-0.21823429457643592,0.5820428373873117,,,,,,0.10792675181529425,0.35222717616859867
2017-03-16,-0.23596105967240943,0.5862563920430387,,,,,,0.10658281092163377,0.3518719863035502
2017-03-17,-0.23605934344678553,0.5961574195035372,,,,,,0.0999842221544029,0.34175492976160365
2017-03-20,-0.2328154290941496,0.5974327906209396,,,,,,0.1137322538115164,0.3606043036811878
2017-03-21,-0.28813358332515454,0.646420526084385,,,,,,0.09413317427898717,0.4080460597172708
2017-03-22,-0.2893415139875455,0.6482571867796262,,,,,,0.09258762710151182,0.41423693396000183
2017-03-23,-0.2896250705485144,0.6476255896368314,,,,,,0.09748397877340488,0.4039132034752369
2017-03-24,-0.2858583415690974,0.6428931221732169,,,,,,0.10048562815351968,0.41800365823342917
2017-03-27,-0.2995613152119375,0.6399548302455103,,,,,,0.07472581346620107,0.4498216292432702
2017-03-28,-0.30030092073598,0.6431183432786705,,,,,,0.07279516276703302,0.4441650871239193
2017-03-29,-0.30287757095329637,0.6509691278224191,,,,,,0.06702278262944869,0.44719877793261004
2017-03-30,-0.2992965065283801,0.6167619252621893,,,,,,0.05333819428303694,0.46202033598059994
2017-03-31,-0.29753356924737834,0.6227124037274755,,,,,,0.062451951404393774,0.41693655643805677
2017-04-05,-0.2578111742482139,0.618883279429374,,,,,,0.09766014913602697,0.43234969748650637
2017-04-06,-0.256501353176514,0.6356223372560618,,,,,,0.0886728695757614,0.41229265857604575
2017-04-07,-0.25639068242479895,0.6332855722942141,,,,,,0.09197506691189933,0.4131308904652693
2017-04-10,-0.2571903833535442,0.6335721824739474,,,,,,0.090835656822032,0.4018967542958929
2017-04-11,-0.26300980222383213,0.6278997192402103,,,,,,0.08535925515148693,0.4028886062406912
2017-04-12,-0.25174582640120247,0.6388963808608983,,,,,,0.0974937850176259,0.37847577306908387
2017-04-13,-0.24409617934193892,0.6426135667922133,,,,,,0.10407062483169544,0.37890394622636414
2017-04-14,-0.23277740222632834,0.6361197510783964,,,,,,0.1159817855284213,0.3680229510674016
2017-04-17,-0.23388022433827596,0.6030768694442536,,,,,,0.11893959696969764,0.38639333770119294
2017-04-18,-0.24526894757024642,0.6206612987488589,,,,,,0.12788063363982383,0.3775956545413923
2017-04-19,-0.242202167908312,0.6218729523346189,,,,,,0.1356935250961212,0.35674265230276614
2017-04-20,-0.24930953107301146,0.6453495077160546,,,,,,0.17034532423238263,0.33358303812347173
2017-04-21,-0.31628893089089105,0.6548183826944903,,,,,,0.13788278608892496,0.4169102608087367
2017-04-24,-0.3037654009746642,0.6430419809405512,,,,,,0.12572353192815755,0.47660805671291867
2017-04-25,-0.2677457188640465,0.6307967362648207,,,,,,0.12634364342483684,0.4915215942937144
2017-04-26,-0.28389841807351973,0.6361605674091166,,,,,,0.14394746163630015,0.5204694337726936
2017-04-27,-0.28365548892919823,0.644037831106915,,,,,,0.14298794813138024,0.519237639019473
2017-04-28,-0.2936261022165458,0.6306281746569802,,,,,,0.13806989258330457,0.5011907118549004
2017-05-02,-0.2960873330597074,0.6270503982550609,,,,,,0.13827488652729947,0.5001814348982412
2017-05-03,-0.29135041244427934,0.6082300809378687,,,,,,0.14560474173511478,0.4964502311216754
2017-05-04,-0.29335634914814307,0.5818808462298671,,,,,,0.1428138362069591,0.5066370494686696
2017-05-05,-0.29286393930826216,0.5836331300409122,,,,,,0.1450199289503663,0.49889115909204507
2017-05-08,-0.2875778425598281,0.5432635128276337,,,,,,0.14705479976978714,0.4891532728845437
2017-05-09,-0.28005430722399777,0.48335694517415223,,,,,,0.15493943833196955,0.49010678257146034
2017-05-10,-0.31068448078239497,0.5944585557058825,,,,,,0.1795341909020755,0.5350554538415754
2017-05-11,-0.31102664076216513,0.7589988015671318,,,,,,0.16307557823968283,0.5197433746305972
2017-05-12,-0.3145944415662176,0.7755104127268274,,,,,,0.16103348012043056,0.5025997479357777
2017-05-15,-0.3176698165778583,0.7724608458483566,,,,,,0.15906218506544015,0.520050877186717
2017-05-16,-0.31643981998368403,0.7684717169128295,,,,,,0.16591097418227183,0.5255895131183843
2017-05-17,-0.3244029187564671,0.8051887212200002,,,,,,0.16348961471861945,0.5153645031628389
2017-05-18,-0.3312015277251612,0.778174416066788,,,,,,0.16618078422744972,0.5151485015597309
2017-05-19,-0.32760151494470596,0.7683173418472696,,,,,,0.1633635265390451,0.5154849694209132
2017-05-22,-0.35079095519831205,0.7130500196411839,,,,,,0.17838488841906844,0.4360810611018312
2017-05-23,-0.35773603691777983,0.7045501835100639,,,,,,0.18273876727711122,0.41931792600199136
2017-05-24,-0.3576208340607704,0.7269468914233632,,,,,,0.24951104755418807,0.2981911959979438
2017-05-25,-0.35650502432918646,0.726611031352036,,,,,,0.2499749035062773,0.2992713549247722
2017-05-26,-0.3558628380010932,0.7335595332869642,,,,,,0.25225130648735267,0.29559716808667186
2017-05-31,-0.361065237775649,0.7554536349404345,,,,,,0.2506459514533468,0.3022386629254548
2017-06-01,-0.38383788378794326,0.8040461116598006,,,,,,0.2649105070122615,0.2858278691445191
2017-06-02,-0.40208116865974863,0.8406820887035178,,,,,,0.325178016682902,0.31252349059456686
2017-06-05,-0.39730312905664594,0.8513251323178895,,,,,,0.32727049963682,0.27888603380033167
2017-06-06,-0.41077726336073045,0.8344374953391318,,,,,,0.333908802357914,0.30487410920140523
2017-06-07,-0.41282846757365527,0.8282069328928989,,,,,,0.33484580569004563,0.3056480847890202
2017-06-08,-0.41311938956746924,0.8265246641259566,,,,,,0.3375133173381571,0.30553040124972375
2017-06-09,-0.4128435390703324,0.8265242083125215,,,,,,0.3376482881155925,0.3046963952689496
2017-06-12,-0.4084323822867445,0.82354520025553,,,,,,0.3367191117529746,0.30527383879064357
2017-06-13,-0.40976120270983246,0.8327976712619067,,,,,,0.3405710559198406,0.3840052066824158
2017-06-14,-0.40850221225046635,0.8403458054070151,,,,,,0.3395104953778321,0.37330520030769737
2017-06-15,-0.40991939527479193,0.836189014989003,,,,,,0.3403865017661954,0.39402344762896546
2017-06-16,-0.4095245866932343,0.838750848079526,,,,,,0.3340164765033257,0.38114433336343134
2017-06-19,-0.41679513049609296,0.8295011250177955,,,,,,0.34013298065610303,0.4029488739539636
2017-06-20,-0.43133207103330073,0.83954425241512,,,,,,0.35651427427626586,0.4389644594439604
2017-06-21,-0.43959221610873633,0.8696181735774737,,,,,,0.365183020181533,0.4961006530302693
2017-06-22,-0.4382665397552268,0.8738955093257652,,,,,,0.36627108288006144,0.49686640661420617
2017-06-23,-0.4349837545339984,0.8749461724635379,,,,,,0.3666310721922702,0.49802940341466495
2017-06-26,-0.4345396841770063,0.8707802441116422,,,,,,0.3673698220575559,0.49727869299142574
2017-06-27,-0.431995271345919,0.8663980797784405,,,,,,0.36323413418244893,0.49000941256313413
2017-06-28,-0.43441773082138563,0.865705966798843,,,,,,0.36366675027298867,0.49295307107624026
2017-06-29,-0.43097717352601217,0.8735458469104522,,,,,,0.3627353271191132,0.4773575397756512
2017-06-30,-0.4265877224559169,0.8771533761529587,,,,,,0.3562980006799526,0.47235812191667764
2017-07-03,-0.41793793558666115,0.8496137436920048,,,,,,0.3550650066598739,0.4831169683152066
2017-07-04,-0.41378422944117954,0.8446215795644316,,,,,,0.35372052177368557,0.49678204977171486
2017-07-05,-0.4703260541334243,0.8112828358653238,,,,,,0.3913618772053036,0.37445462436775917
2017-07-06,-0.47299976010446415,0.7991281857744109,,,,,,0.3982878009790886,0.39017892880876526
2017-07-07,-0.47297881653620955,0.7836329697980354,,,,,,0.39265525569556126,0.4142419438975031
2017-07-10,-0.469912894874927,0.7904205698147715,,,,,,0.4026024083056434,0.4668642085923387
2017-07-11,-0.45767965139587774,0.7884407415845412,,,,,,0.4088389735707245,0.527623732925719
2017-07-12,-0.45900958989278795,0.7832686471168785,,,,,,0.42708526489903864,0.5979932361827109
2017-07-13,-0.4599008741259069,0.7796590508042357,,,,,,0.43030451363634686,0.6042578821318116
2017-07-14,-0.46555905514497226,0.7748473244287999,,,,,,0.4291597001056676,0.605201386763505
2017-07-17,-0.47674005677653514,0.7681818808761199,,,,,,0.4188170882645444,0.53932778234088
2017-07-18,-0.469742142749529,0.7682210286428318,,,,,,0.4016612758031619,0.5273022053602255
2017-07-19,-0.44926219403806816,0.7696733281273471,,,,,,0.3557272384823824,0.4722687427958791
2017-07-20,-0.4614929552014535,0.7624835711280943,,,,,,0.36170074807634,0.4268895581319732
2017-07-21,-0.47540188968804237,0.7810465435688254,,,,,,0.3658992233806798,0.421997137784101
2017-07-24,-0.4715100979480804,0.7786503146380058,,,,,,0.36024604199769483,0.4098363980871563
2017-07-25,-0.46747436455768765,0.793371152758903,,,,,,0.3586323730002646,0.4423208740184027
2017-07-26,-0.4672666786208017,0.7891797637597191,,,,,,0.3633600300255464,0.4503835944967091
2017-07-27,-0.45830672300337855,0.7477113955067847,,,,,,0.3629112932302309,0.48972317591684195
2017-07-28,-0.5021053643858452,0.8054920674335656,,,,,,0.3521160575832244,0.3570515350129124
2017-07-31,-0.5045692325026071,0.8073743304821758,,,,,,0.35332316310367234,0.36113557730028456
2017-08-01,-0.5019510267040544,0.7990858278922146,,,,,,0.3570562231555963,0.40105803586071
2017-08-02,-0.4969220640510591,0.7848833051863696,,,,,,0.3580415018842644,0.4202548894666913
2017-08-03,-0.5111474343414693,0.8002617190278586,,,,,,0.3548915908360159,0.4256023890294791
2017-08-04,-0.5019208110733983,0.8042344720863885,,,,,,0.3708428816005294,0.4538089092688066
2017-08-07,-0.5175481138742659,0.8144998922918385,,,,,,0.3529830396460699,0.42343158120627705
2017-08-08,-0.5207081369017388,0.8193773212925828,,,,,,0.34647919054274,0.41599361813652436
2017-08-09,-0.527223959805673,0.8374430230926916,,,,,,0.33810807723905933,0.38467992584981003
2017-08-10,-0.5286230280228914,0.8422843236795066,,,,,,0.33442933284297705,0.36757246225394447
2017-08-11,-0.5426183840281992,0.8560437211819496,,,,,,0.3679389336452954,0.3253754850970454
2017-08-14,-0.5631986235085962,0.829786709624755,,,,,,0.36971868580606343,0.23386035268814592
2017-08-15,-0.5647542562745038,0.7986066266245467,,,,,,0.35783255644802364,0.21153672816719832
2017-08-16,-0.564280088689448,0.7941284358189227,,,,,,0.35816144480910256,0.2130127917270708
2017-08-17,-0.5676539532379639,0.7962848459680408,,,,,,0.35825846035372755,0.1831698387846863
2017-08-18,-0.5669735184571626,0.7887521861960236,,,,,,0.35822858703119087,0.17983249356630746
2017-08-21,-0.5661648750407895,0.7883946879727685,,,,,,0.35452448673703496,0.1982480213673322
2017-08-22,-0.5662229556148112,0.7879108312824353,,,,,,0.35201645904643664,0.1960227463815912
2017-08-23,-0.5662023784743206,0.7955965554563945,,,,,,0.3552957881055535,0.16913257827487657
2017-08-24,-0.5662006492125474,0.7960678290014711,,,,,,0.3555998829676005,0.16949884364297996
2017-08-25,-0.5657583778316635,0.7913959355310226,,,,,,0.36325587544639026,0.16354621389206467
2017-08-28,-0.5595391122077222,0.7992823661230938,,,,,,0.3638934387509976,0.16069865553684837
2017-08-29,-0.5590254083286406,0.7887237438370904,,,,,,0.3632322742271962,0.14140803753588022
2017-08-30,-0.5648265085986559,0.7935443755833332,,,,,,0.3683054638157943,0.1273829839664559
2017-08-31,-0.5658841765080845,0.7956229184888084,,,,,,0.37016429404121287,0.12886629978825434
2017-09-01,-0.5677838877883686,0.7930096255857495,,,,,,0.37366783412240395,0.12117604139739395
2017-09-04,-0.5662317300714412,0.7925314611349625,,,,,,0.3684118754095253,0.12336123851245051
2017-09-05,-0.5659569023610936,0.7861372304590408,,,,,,0.3675269848920297,0.1185562953017988
2017-09-06,-0.5653808301787621,0.787048005674448,,,,,,0.37129954672273763,0.12051122984902315
2017-09-07,-0.5630149767559353,0.7762008617974466,,,,,,0.3634942696722821,0.09920955573133004
2017-09-08,-0.5630957501632181,0.7759791853045852,,,,,,0.36246204885428507,0.10062942865181494
2017-09-11,-0.5632735537835519,0.77747190286787,,,,,,0.35049047900153996,0.09295218258786829
2017-09-12,-0.5625770452316685,0.7756222545748841,,,,,,0.3621210555318206,0.12081122257306708
2017-09-13,-0.5622986210643747,0.7755574533341121,,,,,,0.3622078699592579,0.12120101471837463
2017-09-14,-0.56305311654716,0.7755450168495004,,,,,,0.3614162173668051,0.12049484665041987
2017-09-15,-0.550266741800237,0.7686397267300892,,,,,,0.36954908755159765,0.13441679267875348
2017-09-18,-0.5478072135939218,0.769772477229392,-0.13644366404387054,,,,,0.3746042674385487,0.1407848528426306
2017-09-19,-0.5427753404006229,0.7678271358016978,-0.14678673322191182,,,,,0.3569430542586056,0.15156354996323637
2017-09-20,-0.5445959734598181,0.765525521131967,-0.18188542487300402,,,,,0.3579725528115473,0.1464075818039578
2017-09-21,-0.5437210417644698,0.7656301512958728,-0.20858564878951408,,,,,0.36006523582379446,0.1459706038554617
2017-09-22,-0.5441535389171452,0.7642891518007097,-0.19287561751813107,,,,,0.3573683644332372,0.14509829589807302
2017-09-25,-0.5443390943805138,0.7630658827420423,-0.1568334292549171,,,,,0.3569681109700964,0.14561722039448372
2017-09-26,-0.5443692630815622,0.7692170419517345,-0.16444306156514427,,,,,0.35731714988568325,0.13397080261317867
2017-09-27,-0.5441444626715953,0.7689750505904662,-0.17288779354011197,,,,,0.3581500111644611,0.13397916813447888
2017-09-28,-0.5367616611844022,0.767812275777706,-0.1745519689371758,,,,,0.3597980825283447,0.14064042985129283
2017-09-29,-0.5357846261188007,0.7695086450475526,-0.16301290709613034,,,,,0.35432511501950226,0.13462092690068372
2017-10-09,-0.5348029874271577,0.7697030171687653,-0.17096824107142297,,,,,0.3553395303193687,0.1356136151417026
2017-10-10,-0.5161311560546188,0.7585967665592664,-0.22398012782441679,,,,,0.3094871191684044,0.11205259658271607
2017-10-11,-0.5167608993870224,0.7584148842352146,-0.26217210084715054,,,,,0.30559985117190946,0.11096049710630605
2017-10-12,-0.5183052383695335,0.7377849237942927,-0.2632837221169269,,,,,0.2987798344758506,0.11427534534358667
2017-10-13,-0.516981633318837,0.7409166353298672,-0.2621720863616073,,,,,0.2842673316349759,0.1056390145392565
2017-10-16,-0.5126343361632859,0.7433419140602806,-0.15225957403518428,,,,,0.30734472413471464,0.06954591958940101
2017-10-17,-0.5087318190566574,0.7461370217886807,-0.12990416650340092,,,,,0.2965328228062519,0.0004348130785237353
2017-10-18,-0.5084099495673681,0.7454381476378875,-0.14350461173359205,,,,,0.28866503175109104,0.0002795031791719109
2017-10-19,-0.5020789823378691,0.7469653257449572,-0.13958317164506107,,,,,0.279461953831738,0.019014387308936738
2017-10-20,-0.509043658854679,0.7457105657274927,0.013489349190334815,,,,,0.2775841387183077,0.022192768318733107
2017-10-23,-0.5093563863876631,0.747154814068787,0.04651768022267707,,,,,0.26980640944067386,0.0362096500626984
2017-10-24,-0.5060899046586744,0.7403383342497873,0.11822851757258154,,,,,0.2830985717001148,0.022280213197149568
2017-10-25,-0.5038655459224713,0.7370528707103264,0.11971901823795827,,,,,0.2844150172833635,0.010796645796763251
2017-10-26,-0.5029349320842058,0.7303829004784336,0.11274628788356442,,,,,0.29396146714223237,-0.0002045206602555756
2017-10-27,-0.495098529843151,0.7288500770105679,0.10694763564657007,,,,,0.2934304842367205,-0.010691531139905865
2017-10-30,-0.4917276433289715,0.7248578386807312,0.09745909023261455,,,,,0.27696304322563425,-0.022350622222330405
2017-10-31,-0.4987285001073027,0.7236347067264965,0.1435177078088813,,,,,0.2729430524911486,0.0009185043261878308
2017-11-01,-0.49970723018415103,0.7227175299638514,0.0739590917741317,,,,,0.27118432683560617,0.0004778350796699897
2017-11-02,-0.5054887760973609,0.7275787588789282,0.059926575509121,,,,,0.28452099098487704,0.013650453211779105
2017-11-03,-0.503683055021066,0.7330137799746542,0.05921344654433256,,,,,0.2872291016911461,0.0038586727977657706
2017-11-06,-0.507562127611492,0.7396781624911348,0.07343865147169669,,,,,0.2820341670284009,0.0019577081268354274
2017-11-07,-0.5191266347680149,0.742432402299011,0.07663651427461797,,,,,0.2832035545548385,0.002227768278825505
2017-11-08,-0.51381646342455,0.7391296007895508,0.08051332826430448,,,,,0.29290540336874044,0.012365428470012856
2017-11-09,-0.5296762726362045,0.7335745479163599,0.08329759097559905,,,,,0.29450264028883966,0.028510310692913793
2017-11-10,-0.5398619844590405,0.7419916757703408,0.006257958315278048,,,,,0.2729288701577472,0.0448226432475802
2017-11-13,-0.54605479965526,0.7435077125850906,0.001506359778852993,,,,,0.2777299992540545,0.05265888775275943
2017-11-14,-0.5465305381554822,0.7478550313654182,0.04362970914883146,,,,,0.23735586703926678,0.046695813241214364
2017-11-15,-0.5246881800835114,0.7471964604765804,-0.0021831837311668476,,,,,0.21818381981919072,-0.005179164303540332
2017-11-16,-0.5240561688913485,0.7814176725953133,0.03607772453838753,,,,,0.20800573909869852,-0.03668900067844587
2017-11-17,-0.5034196778382235,0.7645691143061114,-0.037286590402129054,,,,,0.21716201092273546,-0.041299115338152885
2017-11-20,-0.503238337390697,0.7645857168036712,-0.03525054900628518,,,,,0.21345795235631884,-0.04076464619236401
2017-11-21,-0.5029054991069691,0.7630574788830748,-0.028670623411556965,,,,,0.23116193862190532,0.0077666792253749395
2017-11-22,-0.5485587922102427,0.7849969932558702,-0.059629441851859984,,,,,0.2525422894731337,0.09363191264926592
2017-11-23,-0.5100903808204257,0.7631686584639596,-0.13004565697025522,,,,,0.24062966726196014,0.14559284117489799
2017-11-24,-0.5141954573507541,0.7621960876451784,-0.13768924079794792,,,,,0.23916378236469446,0.1367252503954444
2017-11-27,-0.5135881724564137,0.7612395854954039,-0.1294254983829293,,,,,0.2401536882823616,0.10355051422138764
2017-11-28,-0.5130486907104786,0.7587636116078706,-0.1273626065702554,,,,,0.24366202077443944,0.07498883381833997
2017-11-29,-0.5120731358924684,0.7581156039780723,-0.12729327602341076,,,,,0.24264220785686935,0.07654287522191883
2017-11-30,-0.5153180175635482,0.7655693787493473,-0.11470466549686101,,,,,0.23952898621764482,0.06969923110717358
2017-12-01,-0.5059431520434702,0.7641833912099296,-0.12026393790156845,,,,,0.22567504600351435,0.08661930501149567
2017-12-04,-0.5519235276291461,0.7773673769939193,-0.10776391722514081,,,,,0.24074545842026196,0.07112550755094982
2017-12-05,-0.5519288086990803,0.7760675365363392,-0.11219323352353201,,,,,0.24027308011813273,0.06688521038062799
2017-12-06,-0.5685712006745473,0.7988435290383148,-0.12949915383044752,,,,,0.25753149850777124,0.08514935259953249
2017-12-07,-0.568562257232318,0.7993871087911667,-0.12900781525615268,,,,,0.2585011421149105,0.08371345961625895
2017-12-08,-0.5753640816488689,0.8014632607461661,-0.1287576607599343,,,,,0.2694052052162604,0.07534972746545854
2017-12-11,-0.5678736554024894,0.7935445776745008,-0.13876377610541124,,,,,0.27755289460811305,0.07243907988206275
2017-12-12,-0.5672319310975256,0.789525156867588,-0.13877066409458422,,,,,0.2814764371798446,0.10080632718777392
2017-12-13,-0.5659443059233833,0.792170536118117,-0.13806042463442933,,,,,0.2823879800802019,0.09496886546778528
2017-12-14,-0.5657922358352673,0.7925996278481446,-0.14208997144768815,,,,,0.2843573820433258,0.0963097462041629
